2397	Univ Notre Dame Australia	33361	505	38	0.075
2398	Shenzhen Inst Info Technol	55681	505	60	0.119
2399	Guangdong Univ Finance	70049	505	54	0.107
2400	Siirt Univ	33083	505	47	0.092
2401	Beirut Arab Univ	10288	502	46	0.092
2402	Univ Coast	55735	502	30	0.059
2403	Thi Qar Univ	55631	501	30	0.059
2404	Rajamangala Univ Technol Thanyaburi	18857	499	20	0.04
2405	Paris W Univ Nanterre la Défense	2577	499	39	0.078
2406	Univ Hagen	241	498	33	0.067
2407	Univ Bio-Bio	53234	498	29	0.057
2408	Peruvian Univ Applied Sci	70114	497	10	0.02
2409	Marymount Univ	18436	496	21	0.043
2410	DY Patil Univ	70098	496	19	0.038
2411	Univ Toulon	2718	494	42	0.086
2412	Yerevan State Univ	10266	494	19	0.037
2413	Noakhali Sci & Technol Univ	70168	494	54	0.109
2414	Ivan Franko Natl Univ Lviv	18617	493	8	0.017
2415	Univ S Wales	328	492	41	0.084
2416	Univ Pau & Pays de l'Adour	2704	492	30	0.06
2417	Univ Philippines Manila	9098	491	37	0.075
2418	Delta State Univ - Nigeria	55679	491	16	0.033
2419	Univ Philippines Los Banos	9096	490	19	0.038
2420	Univ las Fuerzas Armadas ESPE	70167	486	13	0.027
2421	Kathmandu Univ	55686	485	34	0.07
2422	Al Ain Univ	70051	485	62	0.127
2423	Ekiti State Univ	55675	484	11	0.022
2424	Univ Adolfo Ibañez	16373	484	38	0.078
2425	Univ Kinshasa	10319	482	15	0.032
2426	Centurion Univ Technol & Mngmt	70187	482	28	0.059
2427	Belgorod State Univ	10056	482	21	0.043
2428	Univ Estadual Santa Cruz	6117	481	19	0.04
2429	Hellenic Open Univ	911	481	30	0.063
2430	Univ Agr Peshawar	54837	479	41	0.086
2431	Kafkas Univ	1031	479	35	0.072
2432	Tibet Univ	55473	478	36	0.075
2433	İstanbul Gelişim Univ	33105	476	38	0.079
2434	Inst Natl Sci Appl Toulouse	2777	475	46	0.097
2435	Nguyen Tat Thanh Univ	53874	474	54	0.114
2436	Ivane Javakhishvili Tbilisi State Univ	10313	472	16	0.034
2437	Univ Desarrollo	21017	469	38	0.082
2438	Univ Aut Coahuila	70110	469	36	0.078
2439	Van Lang Univ	55421	468	43	0.093
2440	Univ Nove Julho	6272	467	22	0.047
2441	Christian Med Coll - Ludhiana	55741	467	21	0.046
2442	Bilecik Şeyh Edebali Univ	33063	466	29	0.063
2443	Univ Católica San Antonio Murcia	2901	466	40	0.086
2444	Univ Estadual Ceará	6130	466	16	0.034
2445	Univ Tarapaca	53074	465	49	0.106
2446	Artois Univ	2692	464	38	0.082
2447	Bingöl Univ	33064	464	59	0.127
2448	Univ Cartagena	55704	463	15	0.031
2449	Univ Malawi	54268	463	32	0.07
2450	BRAC Univ	70129	463	43	0.093
2451	IMT Atlantique Bretagne Pays Loire	18684	462	44	0.095
2452	Stefan cel Mare Univ Suceava	10002	461	56	0.12
2453	Univ Fed Pampa	6237	461	14	0.03
2454	Atılım Univ	1029	460	38	0.083
2455	Kraków Univ Econ	515	459	35	0.077
2456	Univ Opole	950	459	34	0.073
2457	Amasya Univ	33057	458	51	0.112
2458	Fed Ctr Technol Educ Minas Gerais	70045	457	24	0.052
2459	Univ Zululand	105040	456	27	0.059
2460	Univ Ngaoundéré	70109	456	17	0.037
2461	Univ Koblenz	70019	453	48	0.105
2462	Óbuda Univ	602	453	39	0.087
2463	Natl Defence Univ Malaysia	70161	452	38	0.083
2464	Univ Santo Tomas	9082	451	31	0.069
2465	Univ Maroua	55429	449	16	0.036
2466	Univ Fed Rural Semi-Árido	6176	449	16	0.036
2467	Fed Univ Technol Minna	70103	449	36	0.081
2468	Univ Fed Triângulo Mineiro	6074	448	13	0.03
2469	Hanoi Med Univ	70116	446	16	0.035
2470	Fundação Univ Fed Grande Dourados	6185	446	15	0.033
2471	Çankaya Univ	709	446	48	0.108
2472	Le Quy Don Tech Univ	54852	446	40	0.089
2473	Higher Inst Engn - 6 October City	9770	445	54	0.121
2474	Ho Chi Minh City Med & Pharma Univ	70157	445	20	0.044
2475	Univ Passo Fundo	6172	442	37	0.084
2476	Univ Sci & Technol Bydgoszcz	938	442	25	0.057
2477	Autonomous Univ Chile	53877	442	48	0.108
2478	Univ Uyo	55739	441	14	0.031
2479	Hunter Coll - CUNY	3459	441	34	0.078
2480	Muhammadiyah Univ Surakarta	55574	439	16	0.037
2481	Immanuel Kant Baltic Fed Univ	16369	438	24	0.056
2482	N-Caucasus Fed Univ	70122	437	17	0.039
2483	Muş Alparslan Univ	2839	437	36	0.083
2484	Univ Technol Compiègne	2685	435	31	0.072
2485	Autonomous Univ Zacatecas	53873	435	26	0.06
2486	Conservatoire natl arts & métiers	31124	432	40	0.093
2487	Univ Aut Ciudad Juárez	70164	432	20	0.047
2488	Univ Fed Estado Rio de Janeiro	6017	431	27	0.064
2489	Autonomous Univ Sinaloa	9567	431	22	0.052
2490	John Paul II Cath Univ Lublin	520	430	33	0.076
2491	Natl Univ Uzbekistan	10725	428	23	0.054
2492	Natl Taipei Univ	53287	427	25	0.058
2493	Univ Hlth & Allied Sci	70197	427	41	0.096
2494	Jenderal Soedirman Univ	55586	427	7	0.016
2495	Anadolu Univ	1014	427	26	0.06
2496	Ufa Univ Sci & Technol	55227	425	9	0.021
2497	Univ Cent Punjab	54833	425	53	0.124
2498	Parul Univ	70043	423	20	0.048
2499	Reykjavík Univ	376	422	44	0.105
2500	GS Sci Arts & Commerce Coll	55712	422	20	0.047
2501	Çankırı Karatekin Univ	33067	419	37	0.089
2502	Univ Sabana	70084	418	24	0.057
2503	Col Postgrad Mexico	55646	418	17	0.041
2504	Kharkiv Polytech Inst	10104	417	10	0.024
2505	Lahore Coll Women Univ	54834	417	35	0.083
2506	Univ Antofagasta	52631	416	28	0.068
2507	Univ Polytech Hauts-de-France	10649	415	34	0.081
2508	Kütahya Dumlupınar Univ	742	415	41	0.099
2509	Univ Ahmad Dahlan	55573	415	20	0.049
2510	Univ Soc Sci & Humanities	1319	415	32	0.077
2511	Pedagogical Univ Kraków	949	413	31	0.074
2512	Univ La Rochelle	2716	413	33	0.079
2513	Michael Okpara Univ Agr	10252	413	17	0.041
2514	Samsun Univ	33896	410	30	0.073
2515	Voronezh State Tech Univ	18154	408	10	0.024
2516	Irkutsk Natl Res Tech Univ	55696	408	14	0.034
2517	United Nations Univ	9957	407	64	0.158
2518	Univ Educ - Winneba	70180	407	18	0.043
2519	Univ Upper Alsace	3041	405	39	0.097
2520	Univ Distrital Francisco José Caldas	70059	405	15	0.037
2521	Applied Sci Private Univ - Jordan	55736	401	51	0.127
2522	Univ Rajasthan	2476	400	25	0.062
2523	Univ Duhok	55610	400	34	0.085
2524	Dr DY Patil Vidyapeeth - Pune	70192	400	13	0.032
2525	Univ Indianapolis	70088	399	41	0.101
2526	Cent Agr Univ	70069	399	25	0.063
2527	Autonomous Univ Chihuahua	70153	399	19	0.048
2528	Univ Presbiteriana Mackenzie	6090	399	13	0.032
2529	Univ Sadat City	16386	399	42	0.104
2530	Tadulako Univ	55605	398	9	0.022
2531	Univ N Texas Hlth Sci Ctr	3473	398	39	0.097
2532	Univ Faisalabad	55644	397	43	0.107
2533	North (Arctic) Fed Univ	70155	396	10	0.024
2534	Univ Caxias dol Sul	6165	396	21	0.054
2535	Cardinal Stefan Wyszynski Univ Warsaw	535	396	23	0.058
2536	Univ Cuenca	70052	395	23	0.057
2537	Islamic Univ - Bangladesh	55630	395	30	0.075
2538	Univ Sains Islam Malaysia	9970	394	31	0.078
2539	Tyumen State Univ	53257	394	13	0.032
2540	Batman Univ	33061	393	49	0.125
2541	European Univ Cyprus	10296	392	47	0.119
2542	Univ Quebec Rimouski	18333	392	30	0.075
2543	Univ Pontificia Bolivariana	18818	390	21	0.054
2544	Cath Univ Maule	53229	390	30	0.076
2545	Sanya Univ	55682	389	33	0.086
2546	Univ Toulouse Capitole (EPE)	70016	388	43	0.11
2547	Fed Univ Oye Ekiti	70127	388	21	0.053
2548	Abbottabad Univ Sci & Technol	55724	387	51	0.132
2549	Lagos State Univ	70055	385	12	0.032
2550	St George's Univ	70189	384	28	0.073
2551	Altai State Univ	18663	383	8	0.021
2552	Univ Bamenda	70086	380	15	0.039
2553	Lambung Mangkurat Univ	55572	377	6	0.015
2554	Univ Estadual Paraíba	6182	377	15	0.041
2555	Inst Fed Goiano	55688	376	13	0.036
2556	Univ Town Shenzhen	55668	376	47	0.125
2557	State Univ Makassar	55571	376	14	0.036
2558	Moi Univ	1361	372	25	0.066
2559	Le Mans Univ	2717	372	26	0.071
2560	Francisco Vitoria Univ	2890	371	33	0.089
2561	Univ Educ Pakistan	54832	371	40	0.108
2562	Univ Sindh	53242	370	24	0.064
2563	Jilin Med Univ	70070	370	31	0.083
2564	Allameh Tabataba'i Univ	9944	369	38	0.102
2565	École centrale Marseille	30965	367	32	0.088
2566	Natl Univ Cuyo	53064	367	23	0.062
2567	Univ Pelita Harapan	9042	367	33	0.089
2568	Osmaniye Korkut Ata Univ	33082	367	42	0.115
2569	Odisha Univ Agr & Technol	70145	363	20	0.055
2570	Sana'a Univ	70111	361	53	0.148
2571	Univ Econ Katowice	2916	361	23	0.064
2572	Fac Med ABC	6004	361	20	0.054
2573	Univ Wasit	70093	360	27	0.076
2574	VetAgro Sup	10149	360	35	0.097
2575	Nevşehir Hacı Bektaş Veli Univ	18164	360	32	0.09
2576	Natl Aviat Univ	18907	360	10	0.027
2577	Natl Univ Tucumán	100804	359	15	0.042
2578	Univ los Andes	16376	358	28	0.079
2579	Ovidius Univ	979	356	22	0.062
2580	Gümüşhane Univ	33071	355	22	0.062
2581	Univ Havana	70082	355	14	0.04
2582	Iraqi Univ	55640	354	34	0.097
2583	Volgograd State Univ	16368	354	11	0.032
2584	Pirogov Russian Natl Res Med Univ	55441	354	20	0.057
2585	Inst Politec Coimbra	2863	353	24	0.067
2586	Kemerovo State Univ	55683	352	14	0.04
2587	Moscow State Inst Int Relations	55641	350	18	0.052
2588	Univ Paris 8	2689	350	24	0.067
2589	Bandırma Onyedi Eylül Univ	33146	349	43	0.123
2590	Univ La Réunion	2628	348	31	0.09
2591	Ebonyi State Univ	70107	348	16	0.045
2592	Univ Diego Portales	54656	348	28	0.081
2593	Sch Adv Stud Social Sci	31136	348	31	0.088
2594	Univ Surabaya	55662	343	11	0.032
2595	Univ Littoral Côte d’Opale	2698	342	19	0.054
2596	Univ Juárez Aut Tabasco	70072	341	11	0.033
2597	Univ Haripur	55426	341	32	0.095
2598	Inst Natl Sci Appl Rouen	10311	340	25	0.072
2599	Univ Estadual Feira de Santana	6131	340	12	0.034
2600	Univ Halu Oleo	55581	338	9	0.028
2601	Univ Fed Rural Amazônia	6092	337	9	0.026
2602	Univ Vic - Cent Univ Catalonia	997	335	33	0.097
2603	Hanoi Univ Sci, VNU	9063	335	16	0.048
2604	Uttaranchal Univ	55703	334	43	0.129
2605	Univ Pendidikan Ganesha	55582	334	10	0.03
2606	Natl Univ General San Martín	55710	333	20	0.059
2607	Babcock Univ	70087	332	11	0.033
2608	Univ Paulista	53324	331	17	0.053
2609	Sinop Univ	33084	331	24	0.072
2610	Univ Fed Tocantins	55608	331	8	0.025
2611	Pontif Univ Católica Minas Gerais	6075	330	16	0.049
2612	Palo Alto Univ	18375	330	36	0.11
2613	Sam Ratulangi Univ	55606	329	8	0.024
2614	Chengdu Inst Biology	70185	328	38	0.117
2615	Univ Antilles	10360	328	28	0.085
2616	Islamia Coll Univ	70104	328	35	0.108
2617	Univ Bengkulu	55576	327	10	0.031
2618	École Centrale Lyon	2793	325	23	0.071
2619	Olabisi Onabanjo Univ	70097	325	13	0.04
2620	Russian Acad Natl Econ & Publ Admin	10072	325	8	0.025
2621	Univ Lumière Lyon 2	2664	323	28	0.085
2622	Natl Univ Life & Environ Sci Ukraine	18613	322	11	0.036
2623	Univ Cauca	70200	321	18	0.055
2624	Kırklareli Univ	33161	321	18	0.057
2625	Mulawarman Univ	55583	320	10	0.031
2626	Bangladesh Med Univ	55648	319	7	0.022
2627	Univ Catolica Santisima Concepcion	53227	318	20	0.062
2628	Atma Jaya Cath Univ Indonesia	55658	318	19	0.059
2629	Moscow Polytech Univ	70171	318	7	0.021
2630	Univ Toulouse-Jean Jaurès	2637	318	23	0.072
2631	Univ Jos	70091	317	10	0.032
2632	Pedagogical & Technol Univ Colombia	55737	314	15	0.048
2633	Iğdır Univ	33073	309	28	0.09
2634	Khyber Med Univ	70077	303	18	0.059
2635	Kuban State Agrarian Univ	70183	300	7	0.023
2636	Minin Univ	18150	299	9	0.03
2637	Enugu State Univ Sci & Technol	70190	298	8	0.025
2638	Univ Mayor	54655	298	24	0.079
2639	Jambi Univ	55567	298	9	0.031
2640	Golestan Univ Med Sci	34014	296	17	0.057
2641	Univ Estadual Sudoeste da Bahia	6199	295	12	0.041
2642	Sci Univ South Peru	53198	292	18	0.06
2643	Osun State Univ	70119	291	15	0.05
2644	Univ San Sebastian	16375	291	31	0.108
2645	Univ Le Havre	2699	289	19	0.067
2646	Philadelphia Univ	70079	286	32	0.111
2647	Avignon Univ	2710	286	21	0.072
2648	El Bosque Univ	1348	285	21	0.074
2649	Med Univ Varna	70	284	18	0.064
2650	Univ Fed Fronteira Sul	55663	284	17	0.059
2651	Usmanu Danfodiyo Univ	70064	283	8	0.028
2652	Nişantaşı Univ	33112	282	31	0.109
2653	Üsküdar Univ	18162	282	11	0.04
2654	Pontif Univ Católica São Paulo	6094	280	6	0.023
2655	AgroSup Dijon	18118	278	32	0.116
2656	Natl Univ Comahue	53065	277	17	0.063
2657	Mil Univ Nueva Granada	70184	276	9	0.033
2658	Univ Perpignan Via Domitia	2705	276	26	0.096
2659	Mines St-Etienne	18120	276	23	0.085
2660	Univ Maiduguri	70090	275	10	0.038
2661	Autonomous Univ Tamaulipas	70152	273	18	0.066
2662	Natl Res Mordovia State Univ	70056	271	13	0.048
2663	Univ Fortaleza	6173	271	13	0.047
2664	Alborz Univ Med Sci	54818	270	23	0.084
2665	Trisakti Univ	55585	269	5	0.017
2666	Sultan Agung Islamic Univ	55628	268	6	0.023
2667	Sultan Ageng Tirtayasa Univ	55584	268	6	0.024
2668	Cent Univ Venezuela	70174	268	15	0.056
2669	Cath Univ America	9872	266	18	0.068
2670	Univ Kirkuk	70202	264	13	0.049
2671	Satbayev Kazakh Natl Tech Univ	10250	263	11	0.04
2672	Univ Fed Amapá	70096	262	12	0.045
2673	Univ Estadual Montes Claros	6110	261	7	0.026
2674	Sulaimani Polytech Univ	70186	259	27	0.106
2675	Univ Rennes 2	2627	258	26	0.101
2676	Trunojoyo Univ	55623	257	7	0.027
2677	Ilia State Univ	9902	256	17	0.067
2678	Pokhara Univ	70204	252	16	0.064
2679	Univ Montpellier Paul-Valéry (EPE)	70032	250	23	0.091
2680	Univ Regional Cariri	6208	249	12	0.046
2681	Manado State Univ	55639	247	8	0.033
2682	Mercu Buana Univ	55579	247	14	0.056
2683	Univ Sci & Technol - Yemen	55722	246	13	0.055
2684	Univ Estad Centro-Oeste	6196	243	8	0.032
2685	Univ Bretagne Sud	2715	243	18	0.075
2686	Sunan Gunung Djati State Islamic Univ Bandung	55590	242	7	0.027
2687	Univ Católica Brasília	6099	241	14	0.056
2688	Univ San Ignacio Loyola	70205	236	24	0.1
2689	Univ Fed Recôncavo da Bahia	6197	233	5	0.021
2690	Jakarta State Polytech	55604	230	5	0.022
2691	Univ Estado Pará	6101	229	8	0.034
2692	Univ Pembangunan Nasional Veteran Yogyakarta	55629	228	9	0.039
2693	Univ Brasil	55622	228	4	0.019
2694	Univ Vale Itajaí	6169	228	13	0.057
2695	Cent Univ Ecuador	55715	227	8	0.036
2696	Univ Hlth Sci - Cambodia	55706	221	4	0.018
2697	Herzen Univ	18655	220	3	0.014
2698	Univ Natl Asunción	70073	220	11	0.049
2699	Iberoamerican Univ - Mexico City	169	218	14	0.066
2700	State Univ Gorontalo	55600	217	7	0.031
2701	Univ Técnica Ambato	55676	217	4	0.018
2702	Fundação Univ Fed Rondônia	6232	216	5	0.021
2703	Dhaka Med Coll & Hosp	55634	215	10	0.046
2704	Univ Estadual Amazonas	6206	214	11	0.051
2705	Natl Univ Publ Service	18836	214	9	0.042
2706	Univ Estadual Maranhão	6220	213	4	0.021
2707	Chapingo Autonomous Univ	70165	210	12	0.057
2708	Univ Pattimura	55598	207	5	0.023
2709	Tarumanagara Univ	55570	206	7	0.032
2710	Univ Estadual Goiás	6229	202	6	0.029
2711	Tanjungpura Univ	55577	201	6	0.028
2712	Univ Muhammadiyah Malang	55591	201	12	0.058
2713	Univ Pembangunan Nasional Veteran Jawa Timur	55578	200	6	0.031
2714	Uzhhorod Natl Univ	10284	199	7	0.035
2715	Univ Fed Acre	6202	196	5	0.027
2716	Syarif Hidayatullah State Islamic Univ Jakarta	55588	187	10	0.052
2717	Univ César Vallejo	55592	186	7	0.036
2718	École Sup Chimie Phys Electronique - Lyon	2785	184	17	0.092
2719	Univ Estado Mato Grosso	55667	182	8	0.044
2720	Univ Fed Oeste Pará	70170	182	10	0.052
2721	Univ Tiradentes	6207	181	8	0.045
2722	Univ Técnica Manabí	55669	181	8	0.044
2723	Pontif Univ Católica Campinas	6007	180	6	0.034
2724	St Petersburg Pavlov State Med Univ	18657	176	8	0.044
2725	Christian Univ Indonesia	55661	175	5	0.03
2726	Univ Islam Negeri Maulana Malik Ibrahim	55589	175	7	0.041
2727	Univ Paris III Sorbonne Nouvelle	2686	174	17	0.095
2728	Moscow State Pedagogical Univ	70137	172	2	0.012
2729	Danylo Halytsky Lviv Natl Med Univ	70092	171	15	0.085
2730	Suleyman Demirel Univ	55638	170	6	0.034
2731	Univ Nusa Cendana	55619	170	12	0.073
2732	Chernivtsi Univ	18616	170	8	0.048
2733	Vasyl Stefanyk Precarpathian Natl Univ	18932	168	16	0.096
2734	Medan Area Univ	70053	168	11	0.066
2735	Bogomolets Natl Med Univ	2850	166	14	0.084
2736	Univ Estado Bahia	6211	165	7	0.041
2737	Sanata Dharma Univ	70065	161	4	0.025
2738	Sunan Kalijaga State Islamic Univ Yogyakarta	55566	161	8	0.047
2739	Univ Estadual Mato Grosso do Sul	6236	160	5	0.031
2740	Zaporozhye Natl Tech Univ	18936	158	7	0.044
2741	Al-Azhar Univ Indonesia	55653	156	4	0.025
2742	Natl Univ Med Sci - Pakistan	55693	156	13	0.084
2743	Univ Islam Negeri Raden Intan Lampung	55594	155	11	0.068
2744	Siliwangi Univ	55625	154	7	0.046
2745	Oles Honchar Dnipro Natl Univ	18618	154	2	0.015
2746	Univ America	18520	151	12	0.081
2747	Satya Wacana Christian Univ	55601	139	5	0.038
2748	Univ Estadual Paraná	70139	135	6	0.043
2749	Inst Fed Educ Ciência & Tecnol Pará	70134	134	7	0.053
2750	Samara State Med Univ	70089	128	8	0.064
2751	Volgograd State Med Univ	70173	128	2	0.016
2752	Univ Estado Minas Gerais	53345	125	6	0.052
2753	Escuela Superior Politec Chimborazo	70151	124	5	0.04
2754	Univ Dian Nuswantoro	70112	124	9	0.075
2755	Univ Islam Negeri Sumatera Utara	55569	123	3	0.022
2756	Bashkir State Med Univ	70175	121	9	0.073
2757	Muhammadiyah Univ Purwokerto	55643	118	2	0.014
2758	Khairun Univ	55718	118	3	0.022
2759	Kazan State Med Univ	18656	117	4	0.032
2760	Kyiv Natl Univ Trade & Econ	18898	117	3	0.024
2761	Univ Islam Negeri Sultan Syarif Kasim Riau	55609	116	4	0.032
2762	Muria Kudus Univ	55708	111	5	0.043
2763	Univ Mahasaraswati Denpasar	70121	109	7	0.064
2764	Univ Zulia	70102	108	9	0.085
2765	Univ Teuku Umar	70100	108	4	0.036
2766	Bandung Islamic Univ	55593	108	4	0.035
2767	Univ Mayor San Andrés	70071	108	5	0.046
2768	Maranatha Christian Univ	70196	106	3	0.029
2769	Indonesia Defense Univ	70133	106	2	0.019
2770	Univ Estadual Piauí	70078	105	2	0.018
2771	Univ Hlth Sci - Somalia	70047	102	2	0.024
2772	Indonesia Open Univ	55611	102	4	0.042
2773	Muhammadiyah Univ Makassar	55620	101	2	0.023
